date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-10-15,SZ,567,162157,173581,0.35,0.28,107.05,452,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-16,SZ,426,162157,174007,0.26,0.27,107.31,438.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-17,SZ,238,162157,174245,0.15,0.26,107.45,417.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-18,SZ,544,162157,174789,0.34,0.25,107.79,399.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-19,SZ,325,162157,175114,0.2,0.24,107.99,386.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-20,SZ,414,162157,175528,0.26,0.22,108.25,353,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-21,SZ,282,162157,175810,0.17,0.2,108.42,319,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-22,SZ,479,162157,176289,0.3,0.18,108.72,285,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-23,SZ,189,162157,176478,0.12,0.17,108.83,281.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-24,SZ,0,162157,176478,0,0.16,108.83,264.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-25,SZ,306,162157,176784,0.19,0.16,109.02,252.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-26,SZ,299,162157,177083,0.18,0.15,109.2,236.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-27,SZ,296,162157,177379,0.18,0.13,109.39,212.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-28,SZ,197,162157,177576,0.12,0.13,109.51,212.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-29,SZ,368,162157,177944,0.23,0.11,109.74,179.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-30,SZ,21,162157,177965,0.01,0.1,109.75,162.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-10-31,SZ,0,162157,177965,0,0.1,109.75,153.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-11-01,SZ,77,162157,178042,0.05,0.09,109.8,143.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-11-02,SZ,176,162157,178218,0.11,0.09,109.9,140.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-11-03,SZ,238,162157,178456,0.15,0.09,110.05,137.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-11-04,SZ,127,162157,178583,0.08,0.09,110.13,137.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-11-05,SZ,347,162157,178930,0.21,NA,110.34,NA,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-11-06,SZ,0,162157,178930,0,NA,110.34,NA,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-11-07,SZ,0,162157,178930,0,NA,110.34,NA,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-21,TG,0,282909,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-22,TG,0,282909,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-23,TG,18,282909,18,0.01,NA,0.01,NA,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-24,TG,0,282909,18,0,0,0.01,2.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-25,TG,0,282909,18,0,0,0.01,12,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-26,TG,0,282909,18,0,0.01,0.01,31.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-27,TG,0,282909,18,0,0.01,0.01,39.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-28,TG,66,282909,84,0.02,0.01,0.03,39.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-29,TG,134,282909,218,0.05,0.01,0.08,39.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-30,TG,74,282909,292,0.03,0.01,0.1,39.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2020-12-31,TG,0,282909,292,0,0.01,0.1,39.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-01,TG,0,282909,292,0,0.01,0.1,32.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-02,TG,0,282909,292,0,0.01,0.1,32.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-03,TG,0,282909,292,0,0.02,0.1,40.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-04,TG,17,282909,309,0.01,0.03,0.11,81.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-05,TG,137,282909,446,0.05,0.04,0.16,113.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-06,TG,128,282909,574,0.05,0.04,0.2,113.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-07,TG,287,282909,861,0.1,0.04,0.3,113.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-08,TG,225,282909,1086,0.08,0.04,0.38,111.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-09,TG,0,282909,1086,0,0.04,0.38,106.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-10,TG,0,282909,1086,0,0.04,0.38,118.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-11,TG,4,282909,1090,0,0.04,0.39,114.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-12,TG,100,282909,1190,0.04,0.04,0.42,116.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-13,TG,211,282909,1401,0.07,0.04,0.5,116.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-14,TG,260,282909,1661,0.09,0.04,0.59,116.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-15,TG,242,282909,1903,0.09,0.06,0.67,154.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-16,TG,0,282909,1903,0,0.07,0.67,185.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-17,TG,0,282909,1903,0,0.08,0.67,225.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-18,TG,271,282909,2174,0.1,0.1,0.77,271,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-19,TG,313,282909,2487,0.11,0.11,0.88,305.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-20,TG,493,282909,2980,0.17,0.11,1.05,305.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-21,TG,578,282909,3558,0.2,0.11,1.26,305.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-22,TG,481,282909,4039,0.17,0.12,1.43,356.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-23,TG,0,282909,4039,0,0.16,1.43,447.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-24,TG,0,282909,4039,0,0.17,1.43,491.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-01-25,TG,629,282909,4668,0.22,0.19,1.65,531.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
